smiles,CYP1A2_IC50_PIC50,source,CYP1A2_Ki_PIC50,CYP2C9_IC50_PIC50,CYP2C9_Ki_PIC50,CYP2C19_IC50_PIC50,CYP2C19_Ki_PIC50,CYP2D6_IC50_PIC50,CYP2D6_Ki_PIC50,CYP3A4_IC50_PIC50,CYP3A4_Ki_PIC50,CYP2B6_IC50_PIC50,CYP2B6_Ki_PIC50
COc1ccc(/C=C2/C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)C2=O)cc1,5.15,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(/C=C2/C[C@H]3[C@@H]4CC[C@H]5C[C@@H](OC(=O)C(F)(F)F)CC[C@]5(C)[C@H]4CC[C@]3(C)C2=O)cc1,5.16,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(/C=C2\Cc3ccccc3C2=O)cc1OCCCn1ccnc1,5.87,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(/C=C\c2c(CC=C(C)C)c(O)cc(O)c2CC=C(C)C)cc1,5.37,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(/C=C\c2c(CC=C(C)C)c(O)cc(O)c2CC=C(C)C)cc1O,5.22,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(/C=C\c2c(CC=C(C)C)c(O)cc3c2CC(C(C)(C)O)O3)cc1O,4.95,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(/C=C\c2c(CC=C(C)C)c(O)cc3c2CCC(C)(C)O3)cc1O,5.03,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(Br)c2c1CCC1C(c3ccncc3)C21,5.37,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(=O)CC(O)c2ccc(OC)c(CC=C(C)C)c2)c(O)c1,4.26,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(=O)OC(COc2ccccc2)Cn2ccnc2)cc1,7.78,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(=O)c2ccc(Cn3ccnc3)cc2)cc1,6.62,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1,7.89,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(C)NC(=O)c2ccccc2Cn2cncn2)cc1F,5.51,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(CCc2c[nH]cn2)c2ccc(C#N)cc2)cc1,6.07,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(CCc2c[nH]cn2)c2ccc(OC)cc2)cc1,5.07,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(Cn2ccnc2)Sc2ccc(Cl)c(Cl)c2)cc1,7.6,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(O)(c2cccnc2)c2cc3ccc(OC)cc3o2)cc1,6.8,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(O)(c2cccnc2)c2cc3ccccc3o2)cc1,5.89,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(O)(c2cncnc2)C2CCCCCCC2)cc1,5.21,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(O)(c2cncnc2)c2ccc(C)c(C)c2)cc1C,5.85,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(c2cc3c(cc2O)OCO3)n2ccnc2)cc1,7.26,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,7.37,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(c2cc3ccc(OC)cc3o2)n2ccnc2)cc1,6.89,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(c2cc3ccc(OC)cc3o2)n2cncn2)cc1,6.89,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(c2ccc(C)cc2)n2ccnc2)cc1,7.98,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(c2ccc(Cl)cc2)n2ccnc2)cc1,8.08,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(c2ccc(OC)c(O)c2)n2cncn2)cc1O,6.77,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(c2ccc(OC)cc2)n2ccnc2)cc1,7.9,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,6.91,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C2=C(c3cc(OC)c(OC)c(OC)c3)COC2=O)cc1OC,7.86,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)OC2)cc1,8.16,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C2=C(c3ccc(OC)c(OC)c3)C(=O)OC2)cc1OC,9.0,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,5.48,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C2CC(=O)c3ccc(O)cc3O2)cc1CC=C(C)C,5.39,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C2CC(=O)c3ccc(OC)cc3O2)cc1,5.73,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C2CC(=O)c3ccccc3O2)cc1CC=C(C)C,4.92,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(C2COc3ccccc3C2=O)cc1,4.62,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CC(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,5.78,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CCC(=O)c2c(O)cc(O)cc2O)cc1O,4.62,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CCCc2ccc(O)cc2)c(O)c1,4.52,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CCNS(=O)(=O)c2ccc(-n3cc(-c4ccccc4)nn3)cc2)cc1OC,5.34,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CCNS(=O)(=O)c2ccc(-n3cc(COc4ccc([N+](=O)[O-])cc4)nn3)cc2)cc1OC,5.57,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CCc2ccc(N)cc2)cc1OC,5.96,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CN(Cc2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,5.82,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CN(c2ccc(C#N)cc2)n2cnnc2)cc1O,8.92,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CN(c2ccc(C#N)cc2)n2cnnc2)cc1OS(N)(=O)=O,7.92,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CN2C(=O)C3CC(c4ccc(N)cc4)(C3)C2=O)cc1,6.62,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(COc2cc([N+](=O)[O-])ccc2N(C)S(C)(=O)=O)cc1,6.33,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(COc2cc([N+](=O)[O-])ccc2NS(C)(=O)=O)cc1,5.11,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,6.9,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1OC,6.35,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(CS[C@@H]2CC3=CC(=O)CC[C@]3(C)[C@H]3CC[C@]4(C)C(=O)CC[C@H]4[C@H]23)cc1,7.51,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(Cc2cc3cc(OC)ccc3cc2-c2cccnc2)cc1,7.42,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,5.96,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,6.54,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(-n4cncn4)cc2)=C3c2ccc(O)cc2)cc1,7.66,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,6.42,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(O)c(-c2csc(-c3ncccn3)n2)c1,5.52,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OC)c(/C=C/c2ccc(N)cc2)c1,6.125,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OC)c2c(C)cc(=O)[nH]c12,4.57,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OC)c2c1c(C)cc(=O)n2C,6.02,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,4.92,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OCc2cn(C(c3ccccc3)c3ccccc3)nn2)cc1,4.82,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OCc2cn(Cc3ccc(C#N)cc3)nn2)cc1,5.63,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,4.76,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(-c4cnn(C)c4)cc2)=C3c2ccc(O)cc2)cc1,6.55,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(-n4ccnc4)cc2)=C3c2ccc(O)cc2)cc1,6.06,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(OS(=O)(=O)C2CC3OC2C(c2ccc(-n4cncn4)cc2)=C3c2ccc(O)cc2)cc1,6.84,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)N(Cc2nc3ccccc3[nH]2)c2ccc(/N=N/c3ccccc3)cc2)c(OC)c1,5.24,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(C)c1C,7.23,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(OC)c1,6.88,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1Br,8.22,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(C)(C)C,8.03,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1F,7.85,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1OC,7.38,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCOC(Cn3ccnc3)C2)cc1,7.1,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C,7.21,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1C(C)(C)C,6.36,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCCCn2ccnc2)cc1F,7.0,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCCc2c(C(c3cc(OC)c(O)c(OC)c3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,5.6,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCCc2c(C(c3ccc(O)cc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,6.16,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,5.46,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,6.1,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCCc2c(C3(c4[nH]c5ccccc5c4CCNS(=O)(=O)c4ccc(OC)cc4)C(=O)Nc4ccccc43)[nH]c3ccccc23)cc1,5.55,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)NCc2cccc(CNS(=O)(=O)c3ccc(OC)cc3)c2)cc1,4.94,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)Nc2ccc(/N=N/c3ccccc3)cc2)c(OC)c1,5.8,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc(S(=O)(=O)Nc2cccc(NS(=O)(=O)c3ccc(OC)cc3)c2)cc1,6.28,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)cc1,6.3,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C(C)=O)cc1,5.58,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C)cc1,5.71,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2c2ccccc2)cc1,5.74,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6CC(=O)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C(C)=O)cc1,5.31,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6CC(=O)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C)cc1,5.34,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6CC(=O)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2c2ccccc2)cc1,5.38,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C)cc1,5.21,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2c2ccccc2)cc1,5.23,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@@H](OC(=O)C(F)(F)F)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C(C)=O)cc1,5.19,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@@H](OC(=O)C(F)(F)F)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C)cc1,5.24,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@@H](OC(=O)C(F)(F)F)CC[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2c2ccccc2)cc1,5.26,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@H]2NN=C3[C@@H]2C[C@H]2[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4CC[C@]32C)cc1,5.54,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@H]2NN=C3[C@@H]2C[C@H]2[C@@H]4CC[C@H]5CC(=O)CC[C@]5(C)[C@H]4CC[C@]32C)cc1,5.31,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@H]2NN=C3[C@@H]2C[C@H]2[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]32C)cc1,5.17,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc([C@](O)(c2cccnc2)c2cc3ccc(OC)cc3o2)cc1,6.8,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(-c3ccccc3)c(Cn3ccnc3)c(=O)oc2c1,6.97,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(-c3ccc(C)cc3)c(SCc3ccncc3)oc2c1,5.52,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(-c3ccccc3)c(-n3ccnc3)oc2c1,6.11,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(-c3ccccc3)c(-n3cncn3)oc2c1,4.75,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(-c3ccccc3)c(SCc3cccnc3)oc2c1,5.04,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(-c3ccccc3)c(SCc3ccncc3)oc2c1,5.8,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(Cc3c[nH]cn3)coc2c1,5.1,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(Br)cc3)oc2c1,5.39,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(C#N)cc3)oc2c1,5.75,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc([N+](=O)[O-])cc3)oc2c1,6.33,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccccc3)oc2c1,6.26,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(=O)cc(-c3ccccc3)oc2c1,5.17,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(C(c3ccccc3)n3ccnc3)cc(=O)oc2c1,6.34,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(C)cc(=O)[nH]c2c1OC,4.5,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(C)cc(=O)n(C)c2c1OC,5.24,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cc3ccc(O)cc3)cncc2c1O,4.53,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cc3cccc([N+](=O)[O-])c3)cncc2c1O,5.85,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cc3ccccc3)c(-c3ccc(Cl)cc3)c(=O)oc2c1,7.1,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cl)c(-c3cccnc3)ccc2c1Cl,6.01,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cn3ccnc3)c(-c3ccc(Cl)cc3)[nH]c2c1,5.98,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cn3ccnc3)c(-c3ccc(F)cc3)[nH]c2c1,6.96,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cn3ccnc3)cc(=O)oc2c1,6.55,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cn3cncn3)c(-c3ccc(Cl)cc3)[nH]c2c1,5.11,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cn3cncn3)c(-c3ccc(F)cc3)[nH]c2c1,6.62,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cn3cncn3)cc(=O)oc2c1,5.44,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(Cn3cnnc3)cc(=O)oc2c1,5.44,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(OCCn3ccnc3)cc(=O)oc2c1,4.0,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)/C(=C/c1cccnc1)CC2,5.2,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)/C(=C/c1ccncc1)CC2,6.55,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,6.11,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C(=O)/C(=C/c1c[nH]cn1)CC2,7.39,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C(=O)/C(=C/c1ccncc1)CC2,4.89,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C(=O)C(Cc1ccncc1)CC2,5.085,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C(=O)C(c1ccccc1)CO2,6.58,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C(=O)C(c1cccnc1)CO2,5.6,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C(N)=C(CC1=CCNC=C1)C2=O,6.957965977824863,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C(N)=C(Cc1ccncc1)C2=O,7.0,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C/C(=C/c1ccncc1)C2=O,5.2,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C/C(=C\c1ccncc1)C2=O,5.32,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C1C(CC2)C1(C)c1ccncc1,6.43,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,7.21,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)C=C(c1cccnc1)C2,5.24,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC(Cc1ccncc1)C2,6.62,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC(Cc1ccncc1)C2=O,5.47,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC(Cc1ccncc1)CC2,5.37,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC/C(=C\c1ccncc1)C2=O,5.05,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC/C2=C/c1cccnc1,5.25,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC/C2=C/c1ccncc1,5.43,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC/C2=C/c1cncs1,5.32,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC/C2=C\c1cccnc1,5.37,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC/C2=C\c1ccncc1,5.4,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CC/C2=C\c1cncs1,5.36,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC(CC1C=NC=N1)=C2C,4.77,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC(Cc1ccncc1)C2,6.64,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC(Cc1ccncc1)C2=O,5.48,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC(Cc1cnc[nH]1)=C2C,4.77,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC(c1cccnc1)=C2,6.09,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC/C2=C/c1cccnc1,5.4,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC/C2=C/c1ccncc1,6.0,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC/C2=C\c1cccnc1,5.95,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC/C2=C\c1ccncc1,6.1,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC1C(c3ccncc3)C21,7.16,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)CCC1C(c3cnc[nH]3)C21,5.8,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1cc(O)cc(O)c1)CC2=O,5.46,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccc(O)c(CC=C(C)C)c1)CC2=O,5.32,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccc(O)c(O)c1)CC2=O,6.584318117920506,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccc(O)c(OC)c1)CC2=O,5.27,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccc(O)cc1)CC2=O,5.43,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccc(OC)c(CC=C(C)C)c1)CC2=O,5.43,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccc(OC)c(O)c1)CC2=O,5.21,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccc(OC)c(OC)c1OC)CC2=O,5.32,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccc(OC)cc1OC)CC2=O,5.1,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccc(OCC=C(C)C)cc1)CC2=O,4.54,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1cccc(CC=C(C)C)c1)CC2=O,5.33,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1cccc(O)c1)CC2=O,5.46,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1cccc(OC)c1OC)CC2=O,5.18,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccccc1)/C(=C/c1ccncc1)C2=O,5.8,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccccc1)/C(=C\c1ccncc1)C2=O,6.21,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccccc1)CC2=O,5.1,chembl_CYP1A2_IC50,,,,,,,,,,,
COc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,7.04,chembl_CYP1A2_IC50,,,,,,,,,,,
